FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,HygieneScore,StructuralScore,ConfidenceInManagementScore,Latitude,Longitude
204238,15603/9061/2/000,The Old Court,Hotel/bed & breakfast/guest house,7842,Main Road,Temple Cloud,Bristol,Bath And North East Somerset,BS39 5DA,5,fhrs_5_en-GB,2012-05-14,5,5,0,51.32012100000000,51.32012100000000
633690,13/00215/MIXED,The Old Crown,Pub/bar/nightclub,7843,1 Crown Hill,Upper Weston,Bath,"",BA1 4BP,1,fhrs_1_en-GB,2014-02-18,15,10,20,51.39488200000000,51.39488200000000
205199,14840/2800/2/000,The Old Crown,Pub/bar/nightclub,7843,Old Crown Inn,Bath Road,Kelston,"",BA1 9AQ,4,fhrs_4_en-GB,2014-02-11,0,10,5,51.40380300000000,51.40380300000000
205221,05970/0131/0/000,The Old Crown Public House,Pub/bar/nightclub,7843,Old Crown Inn,131 High Street,Twerton,Bath,BA2 1DA,4,fhrs_4_en-GB,2014-04-07,5,10,5,51.38004000000000,51.38004000000000
204728,17651/9191/2/000,The Old Malthouse Hotel,Hotel/bed & breakfast/guest house,7842,Radford Hill,Paulton,"","",BA2 0QF,4,fhrs_4_en-GB,2012-03-29,5,10,5,51.31814000000000,51.31814000000000
204602,15504/9122/2/000,The Old Parsonage,Hotel/bed & breakfast/guest house,7842,Main Street,Farrington Gurney,Bristol,Bath And North East Somerset,BS39 6UB,4,fhrs_4_en-GB,2014-03-18,5,5,10,51.29782400000000,51.29782400000000
681667,14/00118/MIXED,The Old Rectory Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,15 Charlotte Street,City Centre,Bath,Bath And North East Somerset,BA1 2ND,5,fhrs_5_en-GB,2014-06-26,0,0,0,51.38321300000000,51.38321300000000
204540,08870/0037/0/000,The Old Red House,Hotel/bed & breakfast/guest house,7842,Red House Hotel,37 Newbridge Road,Newbridge,Bath,BA1 3HE,5,fhrs_5_en-GB,2013-08-20,5,5,5,51.38430400000000,51.38430400000000
204371,09/00040/MIXED,The Old Station Inn,Pub/bar/nightclub,7843,Old Station Inn,Wells Road,Hallatrow,"",BS39 6EN,4,fhrs_4_en-GB,2013-01-29,5,5,10,51.31186400000000,51.31186400000000
204842,14770/4100/2/000,The Orangery Cafe,Restaurant/Cafe/Canteen,1,American Museum In Britain  Clavert,Claverton Hill,Claverton,Bath,BA2 7BD,5,fhrs_5_en-GB,2013-04-15,0,0,0,51.37536900000000,51.37536900000000
205329,11/00280/FOOD,The Orangery Nursing Home,Hospitals/Childcare/Caring Premises,5,157 Englishcombe Lane,Southdown,Bath,"",BA2 2EL,5,fhrs_5_en-GB,2012-01-05,0,0,5,51.36852300000000,51.36852300000000
204263,11/00143/MIXED,The Orchard Extra Care Housing Scheme,Restaurant/Cafe/Canteen,1,The Orchard,Rock Hall Lane,Combe Down,Bath,BA2 5JF,4,fhrs_4_en-GB,2014-03-17,5,0,10,51.35823900000000,51.35823900000000
204373,05230/1000/2/000,The Parade Gardens Tea Shop,Restaurant/Cafe/Canteen,1,Parade Gardens Tea Shop Parade Gard,Grand Parade,Bath,"",BA2 4DF,5,fhrs_5_en-GB,2012-07-13,0,0,0,51.38231200000000,51.38231200000000
205399,15090/2600/2/000,The Parlour Shop/Community Shop,Retailers - other,4613,The Parlour,High Street,Wellow,Bath,BA2 8PU,3,fhrs_3_en-GB,2008-09-29,10,5,10,51.32088300000000,51.32088300000000
204730,08980/1000/2/000,The Pavillion,Other catering premises,7841,The Pavilion,North Parade Road,Bathwick,Bath,BA2 4EU,3,fhrs_3_en-GB,2011-02-22,10,10,10,51.38092100000000,51.38092100000000
205674,10/00048/MIXED,The Pelican Inn,Pub/bar/nightclub,7843,10 South Parade,Chew Magna,Bristol,Bath And North East Somerset,BS40 8SL,5,fhrs_5_en-GB,2013-11-20,"","","",51.36566700000000,51.36566700000000
409466,12/00037/MIXED,The Penny Lane River Cruiser C/o Strawberry Field Catering L,Restaurant/Cafe/Canteen,1,The Penny Lane River Cruiser,Footpath Serving Spring Gardens To,Bathwick,Bath,BA2 4EU,5,fhrs_5_en-GB,2012-06-13,0,0,5,51.38092100000000,51.38092100000000
244519,11/00258/MIXED,The Pig And Fiddle,Pub/bar/nightclub,7843,The Pig & Fiddle,2 Saracen Street,City Centre,Bath,BA1 5BR,2,fhrs_2_en-GB,2013-11-05,10,15,10,51.38463500000000,51.38463500000000
642872,14/00007/MIXED,The Pig Near Bath,Hotel/bed & breakfast/guest house,7842,Hunstrete House Hotel,Hunstrete,Marksbury,Bristol,BS39 4NS,5,fhrs_5_en-GB,2014-03-14,5,5,0,51.35499100000000,51.35499100000000
204739,02950/2800/3/L01,The Plug Bar,Other catering premises,7841,Plug Bar,University Of Bath Campus,Claverton Down,Bath,BA2 7AY,5,fhrs_5_en-GB,2011-05-25,5,5,5,51.38045000000000,51.38045000000000
623655,13/00171/MIXED,The Porter,Restaurant/Cafe/Canteen,1,15 George Street,City Centre,Bath,"",BA1 2EN,5,fhrs_5_en-GB,2014-01-07,0,0,5,51.38490500000000,51.38490500000000
520717,13/00041/MIXED,The Prince's Treasury - Crepe And Craft,Takeaway/sandwich shop,7844,12A Princes Street,City Centre,Bath,Bath And North East Somerset,BA1 1HL,2,fhrs_2_en-GB,2013-02-07,5,15,5,51.38246500000000,51.38246500000000
204781,10190/0000/2/001,The Pump Shed,Retailers - other,4613,The Pump Shed Lock 11,Tow Path Kennett And Avon Canal,Bathwick,Bath,BA2 4JF,5,fhrs_5_en-GB,2014-07-08,5,5,5,51.37930800000000,51.37930800000000
204627,10/00024/MIXED,The Ram,Pub/bar/nightclub,7843,20 Claverton Buildings,Widcombe,Bath,Bath And North East Somerset,BA2 4LD,3,fhrs_3_en-GB,2013-01-22,5,10,10,51.37668400000000,51.37668400000000
204892,10340/0006/0/000,The Raven,Pub/bar/nightclub,7843,The Raven 7 Queen Street,City Centre,Bath,"",BA1 1HE,4,fhrs_4_en-GB,2014-05-14,"","","",51.38273200000000,51.38273200000000
584476,13/00118/MIXED,The Real China,Restaurant/Cafe/Canteen,1,Unit 3 The Real China  Kingsmead Le,5 - 10 James Street West,City Centre,Bath,BA1 2BX,3,fhrs_3_en-GB,2013-10-15,"","","",51.38083400000000,51.38083400000000
205017,09/00150/FOOD,The Real Chutney Co,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2014-04-07,0,0,0,"",""
204538,05/00165/FOOD,The Real Italian Ice Cream Company,Manufacturers/packers,7839,17 York Street,City Centre,Bath,"",BA1 1NG,5,fhrs_5_en-GB,2013-06-24,5,0,5,51.38109700000000,51.38109700000000
205328,07/00201/MIXED,The Real Italian Pizza Company,Restaurant/Cafe/Canteen,1,The Real Italian Pizza Co 16 York S,Bath,"","",BA1 1NG,5,fhrs_5_en-GB,2013-06-24,5,5,5,51.38109700000000,51.38109700000000
556179,13/00109/FOOD,The Really Good Scone Company,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2013-06-07,5,5,5,"",""
205640,09/00022/MIXED,The Rectory Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,The Old Rectory,Main Road,Chelwood,Bristol,BS39 4NW,4,fhrs_4_en-GB,2012-03-05,5,5,10,51.35530600000000,51.35530600000000
204244,13960/0468/0/000,The Red Lion Sizzling Pub,Pub/bar/nightclub,7843,Red Lion,468 Wellsway,Bath,Bath And North East Somerset,BA2 2UA,5,fhrs_5_en-GB,2013-02-18,5,5,0,51.35868700000000,51.35868700000000
204075,05840/0000/2/000,The Redcar,Hotel/bed & breakfast/guest house,7842,Redcar Hotel,27 - 29 Henrietta Street,Bathwick,Bath,BA2 6LR,3,fhrs_3_en-GB,2011-02-22,10,10,10,51.38437600000000,51.38437600000000
204127,15867/9010/2/000,The Regents,Hospitals/Childcare/Caring Premises,5,Back Lane,Keynsham,Bristol,Bath And North East Somerset,BS31 1DG,5,fhrs_5_en-GB,2014-03-27,5,0,5,51.41545800000000,51.41545800000000
655893,14/00134/MIXED,The Roman Food House,Other catering premises,7841,7A York Street,City Centre,Bath,"",BA1 1NG,4,fhrs_4_en-GB,2013-10-22,5,10,5,51.38109700000000,51.38109700000000
204171,12100/2900/0/000,The Rondo Trust For The Performing Arts,Pub/bar/nightclub,7843,The Rondo Theatre,St Saviour's Road,Larkhall,Bath,BA1 6RT,5,fhrs_5_en-GB,2009-04-29,5,5,0,51.39684500000000,51.39684500000000
642871,13/00228/MIXED,The Rose & Crown,Pub/bar/nightclub,7843,6 - 8 Brougham Place,St Saviour's Road,Larkhall,Bath,BA1 6SJ,5,fhrs_5_en-GB,2014-03-12,5,5,5,51.39891500000000,51.39891500000000
482005,12/00341/MIXED,The Royal Dragon,Takeaway/sandwich shop,7844,91 Coronation Avenue,Southdown,Bath,Bath And North East Somerset,BA2 2JX,4,fhrs_4_en-GB,2014-01-22,5,10,5,51.37125600000000,51.37125600000000
359654,12/00051/MIXED,The Royal Oak,Pub/bar/nightclub,7843,Royal Oak Public House,Lower Bristol Road,Westmoreland,Bath,BA2 3BW,5,fhrs_5_en-GB,2012-04-24,0,0,0,51.38192300000000,51.38192300000000
204537,05/00099/FOOD,The Salvation Army,Restaurant/Cafe/Canteen,1,Green Park Road,City Centre,Bath,Bath And North East Somerset,BA1 1XE,5,fhrs_5_en-GB,2014-03-10,5,5,5,51.38130900000000,51.38130900000000
359662,12/00126/MIXED,The Salvation Army,Hospitals/Childcare/Caring Premises,5,Smallcombe House,Bathwick Hill,Bathwick,Bath,BA2 6EJ,5,fhrs_5_en-GB,2012-04-30,0,0,5,51.37758000000000,51.37758000000000
204564,02750/0006/0/000,The San Francisco Fudge Factory,Manufacturers/packers,7839,San Francisco Fudge Factory,6 Church Street,City Centre,Bath,BA1 1NL,5,fhrs_5_en-GB,2014-07-30,"","","",51.38078100000000,51.38078100000000
204614,08/00263/FOOD,The Second Bridge,Pub/bar/nightclub,7843,The Second Bridge Nightclub,10 Manvers Street,Bath,"",BA1 1JQ,5,fhrs_5_en-GB,2014-04-15,5,5,5,51.37912200000000,51.37912200000000
204741,07/00141/MIXED,The Secret Garden Cafe,Restaurant/Cafe/Canteen,1,Prior Park Garden Centre,Prior Park Road,Widcombe,Bath,BA2 4NF,5,fhrs_5_en-GB,2013-08-13,0,5,5,51.37413400000000,51.37413400000000
205696,10/00372/MIXED,The Seven Stars,Pub/bar/nightclub,7843,Seven Stars Inn,North Road,Timsbury,Bath,BA2 0JJ,5,fhrs_5_en-GB,2013-10-09,5,5,5,51.32782500000000,51.32782500000000
204863,11/00137/MIXED,The Severn Project CIC,Mobile caterer,7846,Street Record,Durley Lane,Keynsham,Bath And North East Somerset,"",5,fhrs_5_en-GB,2012-01-06,5,5,5,51.42206600000000,51.42206600000000
629803,14/00004/MIXED,The Shed,Restaurant/Cafe/Canteen,1,Broadlands Fruit Farm,Box Road,Bathford,Bath,BA1 7LR,1,fhrs_1_en-GB,2014-05-14,10,15,20,51.40518400000000,51.40518400000000
617105,12/00380/MIXED,The Ship Inn,Pub/bar/nightclub,7843,The Ship,93 Temple Street,Keynsham,Bristol,BS31 1ER,5,fhrs_5_en-GB,2013-12-12,"","","",51.41206200000000,51.41206200000000
655896,14/00147/MIXED,The Ship Inn Kitchen,Other catering premises,7841,The Ship,93 Temple Street,Keynsham,Bristol,BS31 1ER,5,fhrs_5_en-GB,2013-11-12,5,5,5,51.41206200000000,51.41206200000000
204818,10530/0001/0/000,The Snack Bar,Restaurant/Cafe/Canteen,1,The Snack Bar,1 Railway Street,City Centre,Bath,BA1 1PF,4,fhrs_4_en-GB,2013-11-19,5,10,5,51.37871700000000,51.37871700000000
591349,13/00142/FOOD,The Solsbury Hill Kitchen,Other catering premises,7841,"","","","","",4,fhrs_4_en-GB,2013-09-25,5,5,10,"",""
642874,14/00014/MIXED,The Stable,Restaurant/Cafe/Canteen,1,16 George Street,City Centre,Bath,"",BA1 2EN,5,fhrs_5_en-GB,2014-04-11,"","","",51.38490500000000,51.38490500000000
204803,06/00128/MIXED,The Sugar Store,Retailers - other,4613,Wellesley,Wells Road,Westfield,Radstock,BA3 3SB,5,fhrs_5_en-GB,2014-03-12,5,0,5,51.28907300000000,51.28907300000000
204434,09/00159/MIXED,The Thoughtful Bread Co,Retailers - other,4613,Green Park Station,Green Park Road,City Centre,Bath,BA1 1JB,4,fhrs_4_en-GB,2012-11-28,5,5,10,51.38153800000000,51.38153800000000
204463,09/00114/MIXED,The Timbers,Hotel/bed & breakfast/guest house,7842,Bridge Place Road,Camerton,Bath,Bath And North East Somerset,BA2 0PD,5,fhrs_5_en-GB,2014-03-04,5,0,5,51.31896900000000,51.31896900000000
204090,07/00340/MIXED,The Tithe Barn,Pub/bar/nightclub,7843,Sandy Lane,Stanton Drew,Bristol,Bath And North East Somerset,BS39 4EL,4,fhrs_4_en-GB,2008-07-22,5,10,5,51.36607000000000,51.36607000000000
203945,11/00133/MIXED,The Tramshed,Pub/bar/nightclub,7843,The Tramshed Bar,The Tramshed,Beehive Yard,City Centre,BA1 5BB,5,fhrs_5_en-GB,2012-01-12,0,5,0,51.38561900000000,51.38561900000000
683247,14/00159/MIXED,The Trinity Inn,Pub/bar/nightclub,7843,49 James Street West,City Centre,Bath,Bath And North East Somerset,BA1 2DA,2,fhrs_2_en-GB,2014-07-01,10,15,10,51.38083100000000,51.38083100000000
204878,08380/0023/0/000,The Victoria Hotel,Pub/bar/nightclub,7843,23 Millmead Road,Twerton,Bath,"",BA2 3JW,3,fhrs_3_en-GB,2012-11-19,10,10,10,51.37833700000000,51.37833700000000
204304,09/00194/MIXED,The Victoria Works,Pub/bar/nightclub,7843,The Victoria Works,32 - 33 Victoria Buildings,Twerton,Bath,BA2 3EH,5,fhrs_5_en-GB,2012-07-23,5,0,0,51.38161900000000,51.38161900000000
554687,13/00039/FOOD,The Vineyards Bakery,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2013-06-03,5,0,5,"",""
642876,14/00043/MIXED,The Waterside Cafe,Restaurant/Cafe/Canteen,1,Cafe & Bar Sports Centre  Bath & Sp,North Parade Road,Bathwick,Bath,BA2 4ET,5,fhrs_5_en-GB,2014-03-07,"","","",51.38152300000000,51.38152300000000
554693,13/00104/MIXED,The Wednesday Grub Club,Restaurant/Cafe/Canteen,1,St Mary's Roman Catholic Church,Julian Road,Lansdown,Bath,BA1 2RG,5,fhrs_5_en-GB,2013-06-05,0,0,5,51.38776300000000,51.38776300000000
205574,11690/1100/2/000,The Weir Lounge,Pub/bar/nightclub,7843,Spring Gardens Road,Bathwick,Bath,Bath And North East Somerset,BA2 4PW,5,fhrs_5_en-GB,2014-04-25,5,5,5,51.37528500000000,51.37528500000000
205458,09/00156/MIXED,The Westgate,Pub/bar/nightclub,7843,38 Westgate Street,City Centre,Bath,Bath And North East Somerset,BA1 1EL,5,fhrs_5_en-GB,2013-09-24,0,5,5,51.38160100000000,51.38160100000000
204262,10/00039/MIXED,The Weston,Pub/bar/nightclub,7843,1 - 3 Newbridge Road,Newbridge,Bath,Bath And North East Somerset,BA1 3HE,5,fhrs_5_en-GB,2013-01-16,5,5,0,51.38430400000000,51.38430400000000
205368,10190/0023/0/000,The White Guest House,Hotel/bed & breakfast/guest house,7842,White Guest House,23 Pulteney Gardens,Widcombe,Bath,BA2 4HG,4,fhrs_4_en-GB,2012-09-05,5,5,10,51.37986200000000,51.37986200000000
205633,14370/3400/2/000,The White Hart Public House,Pub/bar/nightclub,7843,White Hart,Widcombe Hill,Widcombe,Bath,BA2 6AA,4,fhrs_4_en-GB,2013-03-19,"","","",51.37615200000000,51.37615200000000
481997,12/00232/MIXED,The Whole Bagel Ltd,Takeaway/sandwich shop,7844,8 Upper Borough Walls,City Centre,Bath,Bath And North East Somerset,BA1 1RG,5,fhrs_5_en-GB,2014-06-24,0,0,0,51.38284600000000,51.38284600000000
205711,07/00337/MIXED,The Windsor Guest House,Hotel/bed & breakfast/guest house,7842,69 Great Pulteney Street,Bathwick,Bath,Bath And North East Somerset,BA2 4DL,4,fhrs_4_en-GB,2012-03-12,5,5,10,51.38385800000000,51.38385800000000
204648,08/00194/MIXED,The Wine Bar,Restaurant/Cafe/Canteen,1,The Wine Bar,19 High Street,Keynsham,Bristol,BS31 1DP,3,fhrs_3_en-GB,2012-04-19,10,10,10,51.41674800000000,51.41674800000000
446344,12/00167/MIXED,Theatre Royal,Other catering premises,7841,Sawclose,City Centre,Bath,Bath And North East Somerset,BA1 1ET,5,fhrs_5_en-GB,2012-08-31,0,5,0,51.12548828125000,51.12548828125000
205306,12220/0011/0/000,Thorntons,Retailers - other,4613,Thorntons Plc,11 Stall Street,City Centre,Bath,BA1 1QE,5,fhrs_5_en-GB,2009-04-03,0,5,0,51.38049900000000,51.38049900000000
666587,14/00013/MIXED,Thoughtful Bread Company,Retailers - other,4613,19 Barton Street,City Centre,Bath,Bath And North East Somerset,BA1 1HG,4,fhrs_4_en-GB,2014-06-03,5,10,5,51.38254900000000,51.38254900000000
205675,11/00123/MIXED,Thoughts Retail,Retailers - other,4613,Thoughts Cards,5 Southgate Street,Bath,"",BA1 1AQ,Exempt,fhrs_exempt_en-GB,2012-01-30,"","","",51.37885500000000,51.37885500000000
205257,00030/0003/0/000,Three Abbey Green,Hotel/bed & breakfast/guest house,7842,3 Abbey Green,City Centre,Bath,"",BA1 1NW,5,fhrs_5_en-GB,2009-04-06,0,0,0,51.38033200000000,51.38033200000000
204859,07/00235/MIXED,Three Ways School,School/college/university,7845,Frome Road Centre,180 Frome Road,Odd Down,Bath,BA2 5RF,5,fhrs_5_en-GB,2012-06-28,0,0,0,51.35600900000000,51.35600900000000
204040,11/00023/MIXED,Thyme Deli Boa Ltd,Other catering premises,7841,Thyme Deli Boa,27 Westgate Street,City Centre,Bath,BA1 1EP,5,fhrs_5_en-GB,2013-01-02,5,5,5,51.38149100000000,51.38149100000000
204455,11/00089/MIXED,Tickled Fig Ltd,Other catering premises,7841,Unit 6 La Bottega,Brassmill Enterprise Centre,Brassmill Lane Trading Estate,Newbridge,BA1 3JN,5,fhrs_5_en-GB,2012-11-13,0,5,0,51.38550700000000,51.38550700000000
462983,12/00291/MIXED,Tiddlers,School/college/university,7845,Saltford Primary School,Claverton Road,Saltford,Bristol,BS31 3DW,5,fhrs_5_en-GB,2012-11-01,0,0,5,51.40089400000000,51.40089400000000
205184,15141/0480/0/000,Tiddlers Day Nursery Limited,Hospitals/Childcare/Caring Premises,5,Tiddlers Day Nursery,480 Bath Road,Saltford,Bristol,BS31 3DJ,5,fhrs_5_en-GB,2012-11-01,0,0,5,51.40210000000000,51.40210000000000
204924,09000/0003/0/000,Tilleys Bistro,Restaurant/Cafe/Canteen,1,3 North Parade Passage,Bath,"","",BA1 1NX,5,fhrs_5_en-GB,2014-02-24,5,5,5,51.38076400000000,51.38076400000000
666581,11/00120/MIXED,Time 2 Share,Takeaway/sandwich shop,7844,Beechen Cliff Methodist Church,Shakespeare Avenue,Bear Flat,Bath,BA2 4RF,5,fhrs_5_en-GB,2014-05-21,0,0,0,51.37337100000000,51.37337100000000
666580,11/00119/MIXED,Time 2 Share,Other catering premises,7841,The Somer Centre,Gullock Tyning,Midsomer Norton,Radstock,BA3 2SU,5,fhrs_5_en-GB,2014-05-21,0,0,0,51.28741800000000,51.28741800000000
205020,09/00215/MIXED,Time Out,Restaurant/Cafe/Canteen,1,Unit 54  Guildhall Market,High Street,City Centre,Bath,BA2 4AW,5,fhrs_5_en-GB,2012-04-23,5,0,5,51.38241800000000,51.38241800000000
204276,07/00228/FOOD,Time Out Drop In Centre,Restaurant/Cafe/Canteen,1,Time Out Youth Drop In Centre 1 - 2,Temple Street,Keynsham,Bristol,BS31 1HE,4,fhrs_4_en-GB,2013-05-14,5,5,10,51.41343900000000,51.41343900000000
554683,12/00361/MIXED,Timmy's Chillies,Other catering premises,7841,Farmborough Memorial Hall,Little Lane,Farmborough,Bath,BA2 0AE,5,fhrs_5_en-GB,2013-06-04,5,5,5,51.34314600000000,51.34314600000000
204488,15470/1000/3/C02,Timsbury Cricket Club,Other catering premises,7841,Timsbury Cricket Club  Conygre Hall,North Road,Timsbury,Bath,BA2 0JQ,5,fhrs_5_en-GB,2014-04-24,5,5,5,51.32843300000000,51.32843300000000
205522,17286/1000/2/000,Timsbury Pharmacy,Retailers - other,4613,High Street,Timsbury,Bath,Bath And North East Somerset,BA2 0HT,Exempt,fhrs_exempt_en-GB,2014-03-31,"","","",51.32613800000000,51.32613800000000
204968,17286/9175/2/000,Timsbury Post Office,Retailers - other,4613,High Street,Timsbury,Bath,Bath And North East Somerset,BA2 0HT,Exempt,fhrs_exempt_en-GB,2014-03-31,"","","",51.32613800000000,51.32613800000000
204453,10/00361/FOOD,Timsbury Pre-School,Hospitals/Childcare/Caring Premises,5,Timsbury Pre School  St Mary's C Of,Lansdown View,Timsbury,Bath,BA2 0JR,Exempt,fhrs_exempt_en-GB,2014-03-21,"","","",51.32908300000000,51.32908300000000
205724,15470/0000/2/000,Timsbury Youth Club,Other catering premises,7841,North Road,Timsbury,Bath,Bath And North East Somerset,BA2 0JH,Exempt,fhrs_exempt_en-GB,2014-02-24,"","","",51.32765200000000,51.32765200000000
570170,13/00115/FOOD,Tinstars Kitchen,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2013-07-11,5,5,5,"",""
204579,08/00078/FOOD,Tippeetoes Nursery,Hospitals/Childcare/Caring Premises,5,Tippeetoes Nursery,71 North Road,Midsomer Norton,Radstock,BA3 2QE,4,fhrs_4_en-GB,2013-05-13,5,0,10,51.28801200000000,51.28801200000000
462964,12/00188/FOOD,TMC Cakes,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-10-08,5,5,5,"",""
204089,07/00297/FOOD,Toad Abode,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-12-14,5,5,5,"",""
204052,11/00264/FOOD,Toasties (Breakfast And Afterschool Club),School/college/university,7845,St Saviours Infant School,Spring Lane,Larkhall,Bath,BA1 6NY,5,fhrs_5_en-GB,2012-01-16,0,0,0,51.39948500000000,51.39948500000000
204125,15702/0042/0/000,Toby Carvery Maes Knoll,Pub/bar/nightclub,7843,The Black Lion,Bristol Road,Whitchurch,Bristol,BS14 0PF,5,fhrs_5_en-GB,2013-03-08,0,5,0,51.40861700000000,51.40861700000000
204459,04/00088/FOOD,Tony's,Retailers - other,4613,Unit 2,Victoria House,St Saviour's Road,Larkhall,BA1 6SD,5,fhrs_5_en-GB,2014-04-03,5,5,5,51.39744800000000,51.39744800000000
623652,11/00214/MIXED,Top Taste,Mobile caterer,7846,165 Rush Hill,Southdown,Bath,Bath And North East Somerset,BA2 2QZ,2,fhrs_2_en-GB,2014-01-09,15,15,10,51.36242700000000,51.36242700000000
205284,06/00156/MIXED,Topline Catering Limited,Other catering premises,7841,Topline Catering  Unit 14,Old Mills Industrial Estate,Paulton,Bristol,BS39 7SU,5,fhrs_5_en-GB,2014-02-05,5,5,5,51.29183000000000,51.29183000000000
481995,12/00187/MIXED,Tor Event Catering,Mobile caterer,7846,Wellsway Inn,Harptree Hill,West Harptree,Bristol,BS40 6EJ,5,fhrs_5_en-GB,2013-02-26,"","","",51.30084600000000,51.30084600000000
681665,14/00026/MIXED,Town Hall,Retailers - other,4613,The Island,Midsomer Norton,Radstock,Bath And North East Somerset,BA3 2HQ,5,fhrs_5_en-GB,2014-06-20,5,5,5,51.28518900000000,51.28518900000000
204956,15472/9031/2/000,Travellers Rest,Pub/bar/nightclub,7843,Pensford Hill,Pensford,"","",BS39 4JF,4,fhrs_4_en-GB,2013-09-16,5,10,5,51.37709600000000,51.37709600000000
204268,08/00113/MIXED,Travelodge,Hotel/bed & breakfast/guest house,7842,Travelodge Hotel,Rossiter Road,Widcombe,Bath,BA2 4JP,4,fhrs_4_en-GB,2014-06-03,5,10,5,51.37673700000000,51.37673700000000
204348,14710/0001/3/C05,Travelodge Hotels Limited,Hotel/bed & breakfast/guest house,7842,Travel Lodge (royal York),1 York Buildings,George Street,City Centre,BA1 2EB,5,fhrs_5_en-GB,2014-03-28,5,5,0,51.38487300000000,51.38487300000000
204711,11/00177/FOOD,Treats With A Twist,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2011-10-11,5,5,5,"",""
605848,13/00164/MIXED,Treetops Cafe,Restaurant/Cafe/Canteen,1,Treetops,Gloucester Road,Swainswick,Bath,BA1 8AD,5,fhrs_5_en-GB,2013-10-10,0,0,5,51.42544100000000,51.42544100000000
204951,16615/9070/2/000,Treetops Nursing Home,Hospitals/Childcare/Caring Premises,5,St Clement's Road,Keynsham,Bristol,Bath And North East Somerset,BS31 1AF,5,fhrs_5_en-GB,2013-11-15,5,0,5,51.40980900000000,51.40980900000000
204235,15461/1000/2/000,Trout Tavern,Pub/bar/nightclub,7843,The Trout,46 Temple Street,Keynsham,"",BS31 1EH,5,fhrs_5_en-GB,2014-03-31,5,5,5,51.41329900000000,51.41329900000000
